,idf_weights
atitude,10.412321571988372
atl,9.852705784052949
atlanta,9.090565732006052
atlanteans,10.700003644440153
atlantis,10.189178020674163
atlassian,9.233666575646726
atleast,10.412321571988372
atm,8.397418551446108
atmos,11.105468752548317
atmospher,10.412321571988372
atmosphere,10.700003644440153
atom,10.189178020674163
atombombing,11.105468752548317
atomic,11.105468752548317
atomicreferencefieldupdater,11.105468752548317
atop,11.105468752548317
atp,8.802883659554272
atr,10.189178020674163
atriox,10.700003644440153
atrium,11.105468752548317
atstake,11.105468752548317
att,9.400720660309892
atta,10.412321571988372
attac,10.006856463880208
attach,9.601391355772043
attachment,8.802883659554272
attack,5.359265562008164
attacke,11.105468752548317
attacker,6.656952376605602
attacls,11.105468752548317
attempt,8.579740108240062
attend,8.54051939508678
attendance,10.412321571988372
attendee,9.496030840114217
attenti,11.105468752548317
attention,7.886592927680116
attic,11.105468752548317
attica,11.105468752548317
attitude,8.965402589052047
attn,9.719174391428426
attorney,9.090565732006052
attract,10.412321571988372
attractive,9.601391355772043
attribute,10.700003644440153
attribution,10.700003644440153
atty,11.105468752548317
ature,10.412321571988372
atusb,10.412321571988372
atwork,11.105468752548317
aubio,9.601391355772043
aubrey,11.105468752548317
auction,9.026027210868481
aud,11.105468752548317
audacious,11.105468752548317
audience,10.700003644440153
audio,9.233666575646726
audiobooks,10.700003644440153
audiograbber,11.105468752548317
audiojungle,10.700003644440153
audit,8.466411422933058
auditin,11.105468752548317
audition,10.412321571988372
auditor,9.852705784052949
audrey,10.700003644440153
aufeminin,11.105468752548317
aug,8.014426299190001
augh,10.412321571988372
augment,11.105468752548317
augus,11.105468752548317
august,7.15422503396689
aujala,11.105468752548317
aunt,10.189178020674163
auntie,10.189178020674163
aural,11.105468752548317
aurora,10.189178020674163
auscert,11.105468752548317
aussie,10.006856463880208
austen,11.105468752548317
austin,9.026027210868481
austinites,11.105468752548317
australia,9.313709283320263
australian,9.026027210868481
austria,11.105468752548317
aut,10.412321571988372
auth,9.601391355772043
authen,10.412321571988372
authenic,11.105468752548317
authentic,11.105468752548317
authentica,11.105468752548317
authentically,11.105468752548317
authenticate,7.991953443337943
authentication,7.15422503396689
authenticationproviders,11.105468752548317
authenticator,11.105468752548317
author,8.431320103121788
authority,9.400720660309892
authorizati,10.700003644440153
authorization,8.364628728623117
authorize,10.189178020674163
autism,11.105468752548317
auto,8.187698020464037
autoblog,11.105468752548317
autoboot,10.006856463880208
autocomplete,11.105468752548317
autoconfig,9.496030840114217
autocorrect,10.006856463880208
autocracy,11.105468752548317
autodesk,11.105468752548317
autofill,8.579740108240062
autohoster,11.105468752548317
autoit,11.105468752548317
automaker,11.105468752548317
automat,11.105468752548317
automate,8.502779067103933
automatic,9.313709283320263
automatically,8.579740108240062
automation,7.969974536619167
automize,11.105468752548317
automotive,10.700003644440153
autonomous,7.550120691058903
autonomousdatabase,11.105468752548317
autonomousdb,11.105468752548317
autonomousvehicles,11.105468752548317
autopilot,11.105468752548317
autorenew,11.105468752548317
autorun,11.105468752548317
autoruns,10.412321571988372
autosave,10.700003644440153
autostart,10.700003644440153
autotune,10.412321571988372
aux,10.700003644440153
auxww,11.105468752548317
ava,11.105468752548317
availab,11.105468752548317
availability,10.006856463880208
availabl,10.700003644440153
available,7.062417484713767
avalanche,9.852705784052949
avalon,11.105468752548317
avamar,11.105468752548317
avanan,11.105468752548317
avant,10.412321571988372
avast,9.400720660309892
avatar,9.852705784052949
avc,9.090565732006052
avdf,11.105468752548317
ave,11.105468752548317
avec,11.105468752548317
aveda,11.105468752548317
avenaceous,11.105468752548317
avenge,11.105468752548317
average,9.852705784052949
avery,11.105468752548317
avet,11.105468752548317
aveva,10.412321571988372
avez,10.412321571988372
avg,9.852705784052949
avi,10.700003644440153
aviator,11.105468752548317
avid,10.189178020674163
aviod,10.412321571988372
avionic,11.105468752548317
avira,11.105468752548317
aviv,11.105468752548317
avm,9.719174391428426
avocado,10.412321571988372
avoid,8.243267871618848
avril,11.105468752548317
await,9.852705784052949
awake,9.852705784052949
awaken,10.189178020674163
award,7.809631886543988
aware,8.707573479749946
awareness,9.852705784052949
awash,11.105468752548317
away,6.893341154669833
aways,11.105468752548317
awd,10.700003644440153
awe,9.400720660309892
aweb,9.601391355772043
awee,10.700003644440153
awesome,6.343294817750561
awesomeeee,11.105468752548317
awesomely,10.700003644440153
awesomeness,10.412321571988372
awesomes,10.700003644440153
awesomestt,11.105468752548317
awful,8.502779067103933
awfully,10.700003644440153
awh,11.105468752548317
awhh,9.852705784052949
awhhh,10.189178020674163
awhhhh,10.700003644440153
awhhhhhhhhhhhhhhhhhh,11.105468752548317
awhile,9.026027210868481
awk,11.105468752548317
awkward,9.496030840114217
awkwardness,11.105468752548317
awol,11.105468752548317
aws,7.687742068934951
awsamplify,11.105468752548317
awsome,11.105468752548317
awsomeeeeeee,11.105468752548317
awsreinvent,10.412321571988372
awt,11.105468752548317
aww,7.738172922561843
awwesome,11.105468752548317
awwhhh,10.700003644440153
awww,8.707573479749946
awwww,9.400720660309892
awwwww,11.105468752548317
awwwwww,11.105468752548317
awwwwz,10.412321571988372
awz,10.412321571988372
axcuse,10.412321571988372
axe,11.105468752548317
axel,10.189178020674163
axis,10.189178020674163
axon,11.105468752548317
aye,9.719174391428426
ayee,11.105468752548317
ayeeeeee,10.412321571988372
ayour,11.105468752548317
aysha,11.105468752548317
ayt,11.105468752548317
ayyyy,11.105468752548317
azima,11.105468752548317
azn,10.412321571988372
azorult,9.400720660309892
azucar,11.105468752548317
azure,7.193445747120171
azz,11.105468752548317
baa,11.105468752548317
baaaaah,10.412321571988372
baaaaahhhhh,10.412321571988372
baaaad,11.105468752548317
baaah,10.412321571988372
bab,10.700003644440153
baba,10.700003644440153
babay,10.189178020674163
babayaga,10.412321571988372
babaysitting,11.105468752548317
babble,10.412321571988372
babe,8.75409349538484
babeeee,11.105468752548317
babershop,11.105468752548317
babeyy,11.105468752548317
babeyyboy,11.105468752548317
babeyyygirl,11.105468752548317
babi,10.700003644440153
babie,11.105468752548317
babieeee,11.105468752548317
babiesr,11.105468752548317
baby,7.332707814453679
babydoll,10.700003644440153
babygirl,11.105468752548317
babymaker,11.105468752548317
babysitting,10.412321571988372
babyyyy,11.105468752548317
babyyyyy,11.105468752548317
bac,10.412321571988372
bach,11.105468752548317
bachaav,11.105468752548317
backbox,10.700003644440153
backburner,11.105468752548317
backd,11.105468752548317
backdoor,7.080117061813168
backdoored,10.412321571988372
backdoorin,10.700003644440153
backdrop,10.412321571988372
backend,9.719174391428426
backends,10.412321571988372
backer,11.105468752548317
background,9.159558603493004
backlash,11.105468752548317
backpack,10.700003644440153
backported,11.105468752548317
backronym,11.105468752548317
backround,10.700003644440153
backspace,11.105468752548317
backstory,10.700003644440153
backstreet,11.105468752548317
backswap,11.105468752548317
backtrack,11.105468752548317
backu,11.105468752548317
backup,7.721078489202543
backupper,11.105468752548317
backward,11.105468752548317
backwards,9.233666575646726
backwpup,10.700003644440153
backyard,10.006856463880208
bacn,10.412321571988372
bacon,9.026027210868481
bacteria,11.105468752548317
bad,5.590025907011634
badass,10.412321571988372
badb,10.700003644440153
badboi,11.105468752548317
badd,11.105468752548317
baddddd,11.105468752548317
badge,10.006856463880208
badgelife,11.105468752548317
badger,11.105468752548317
badin,11.105468752548317
badlands,11.105468752548317
badly,9.400720660309892
badu,11.105468752548317
badusb,10.700003644440153
bae,10.189178020674163
baebfeaf,10.006856463880208
bag,8.431320103121788
bagel,10.189178020674163
baggage,11.105468752548317
baggaley,11.105468752548317
baggy,11.105468752548317
bagnal,11.105468752548317
bagueros,11.105468752548317
bah,9.159558603493004
baha,10.700003644440153
bahah,10.006856463880208
bahaha,9.852705784052949
bahahaha,9.601391355772043
bahahahaha,11.105468752548317
bahahahahhaha,10.189178020674163
bahama,10.412321571988372
bahamas,11.105468752548317
bahasa,11.105468752548317
bail,10.189178020674163
bailey,10.700003644440153
bailout,11.105468752548317
bailouts,11.105468752548317
bain,11.105468752548317
bait,11.105468752548317
baithain,11.105468752548317
bak,11.105468752548317
bake,9.233666575646726
baker,10.412321571988372
bakery,11.105468752548317
balance,9.601391355772043
balcony,10.412321571988372
bald,9.313709283320263
bale,11.105468752548317
balk,10.700003644440153
balkan,11.105468752548317
ball,8.0374158174147
ballfuck,10.700003644440153
ballin,11.105468752548317
balloon,10.700003644440153
balloono,10.412321571988372
ballot,10.700003644440153
ballsup,11.105468752548317
ballsy,11.105468752548317
ballz,10.412321571988372
baltimore,10.412321571988372
bam,10.700003644440153
bama,9.852705784052949
bambaffled,11.105468752548317
bambi,10.412321571988372
bamboo,11.105468752548317
bamboozle,10.412321571988372
bambrogan,11.105468752548317
bamf,10.412321571988372
bammed,11.105468752548317
ban,8.135054286978615
banana,9.719174391428426
banco,11.105468752548317
bancor,10.189178020674163
band,7.550120691058903
bandana,11.105468752548317
bandwagon,10.412321571988372
bandwidth,11.105468752548317
bane,9.852705784052949
bang,8.579740108240062
bangalore,10.700003644440153
bangbros,10.700003644440153
banger,10.700003644440153
bangkok,10.700003644440153
bangladesh,10.189178020674163
bangle,11.105468752548317
bangor,11.105468752548317
banjamin,11.105468752548317
banjo,11.105468752548317
bank,7.234267741640426
banker,10.006856463880208
bankroll,10.412321571988372
banner,9.852705784052949
banoffee,10.412321571988372
banquet,10.412321571988372
banter,11.105468752548317
bao,11.105468752548317
baptist,10.700003644440153
bar,7.508156491959872
barack,9.400720660309892
baranov,8.854176953941822
barb,9.852705784052949
barbara,10.412321571988372
barbarella,10.412321571988372
barbarian,11.105468752548317
barbecue,10.700003644440153
barber,11.105468752548317
barbiebri,11.105468752548317
barbies,11.105468752548317
barcelona,10.700003644440153
barclamp,11.105468752548317
bare,9.601391355772043
barely,9.159558603493004
barf,11.105468752548317
barfworthy,11.105468752548317
bark,9.852705784052949
barkely,11.105468752548317
barker,10.700003644440153
barlett,10.700003644440153
barley,10.700003644440153
barlow,11.105468752548317
barnaul,11.105468752548317
barnes,10.189178020674163
baroness,11.105468752548317
barracuda,10.412321571988372
barrage,11.105468752548317
barrel,11.105468752548317
barrett,10.006856463880208
barrettbrown,11.105468752548317
barry,10.189178020674163
barstools,10.412321571988372
bart,10.700003644440153
bartar,10.006856463880208
bartender,10.189178020674163
bartlet,11.105468752548317
barz,11.105468752548317
base,6.245656348186645
baseball,10.700003644440153
baseless,11.105468752548317
baseline,10.700003644440153
baselining,10.412321571988372
basement,10.189178020674163
bash,8.466411422933058
basheer,11.105468752548317
bashful,11.105468752548317
bashin,11.105468752548317
basic,8.135054286978615
basically,9.090565732006052
basicc,11.105468752548317
basin,11.105468752548317
basis,9.496030840114217
basket,10.189178020674163
basketball,10.189178020674163
basque,11.105468752548317
bass,9.719174391428426
bastages,10.700003644440153
bastard,8.0374158174147
bastion,11.105468752548317
basu,11.105468752548317
bat,9.719174391428426
batch,9.313709283320263
bath,8.707573479749946
bathe,11.105468752548317
bathrobe,11.105468752548317
bathroom,9.090565732006052
bathtub,10.412321571988372
batik,10.700003644440153
batman,11.105468752548317
baton,10.700003644440153
battelle,11.105468752548317
batten,10.412321571988372
batter,11.105468752548317
battery,9.090565732006052
battistelli,10.189178020674163
battle,9.400720660309892
battlestar,11.105468752548317
bavarian,11.105468752548317
bawbag,11.105468752548317
bawl,10.189178020674163
bay,10.006856463880208
bayarea,11.105468752548317
baybay,11.105468752548317
baylor,11.105468752548317
bayside,11.105468752548317
bazaar,11.105468752548317
bazad,11.105468752548317
bazillion,11.105468752548317
bbadf,11.105468752548317
bball,11.105468752548317
bban,11.105468752548317
bbb,10.700003644440153
bbbyyyyy,11.105468752548317
bbc,9.233666575646726
bbe,11.105468752548317
bbf,11.105468752548317
bbm,9.852705784052949
bbq,10.412321571988372
bbr,11.105468752548317
bbw,11.105468752548317
bby,11.105468752548317
bbye,11.105468752548317
bcaec,11.105468752548317
bcbryar,11.105468752548317
bcf,11.105468752548317
bck,11.105468752548317
bcl,10.700003644440153
bcm,11.105468752548317
bcoz,11.105468752548317
bcs,10.700003644440153
bcuz,11.105468752548317
bday,8.802883659554272
bdbch,11.105468752548317
bdcfd,11.105468752548317
bdf,11.105468752548317
bdfc,10.700003644440153
bdge,11.105468752548317
bdhost,11.105468752548317
beach,8.54051939508678
beachhh,11.105468752548317
beachwood,11.105468752548317
beacon,11.105468752548317
bead,11.105468752548317
beagle,10.006856463880208
beam,10.700003644440153
beamer,10.189178020674163
bean,9.026027210868481
beanie,11.105468752548317
bear,8.0374158174147
beard,9.719174391428426
beardsley,10.412321571988372
bearer,10.412321571988372
beast,8.908244175212097
beastsoftheeast,11.105468752548317
beastttt,11.105468752548317
beat,7.4678825928219315
beatles,9.719174391428426
beatmaker,11.105468752548317
beau,11.105468752548317
beautidul,11.105468752548317
beautiful,7.773264242373113
beautifulllll,11.105468752548317
beautifully,10.189178020674163
beautify,11.105468752548317
beauty,9.496030840114217
beaver,10.700003644440153
beaverbuilder,10.189178020674163
bec,10.006856463880208
becase,11.105468752548317
becausereasons,11.105468752548317
bechtel,11.105468752548317
becka,11.105468752548317
beckett,11.105468752548317
beckon,10.412321571988372
